2026-08-19 17:34:00,000 [INFO] Bat dau thu thap du lieu moi 30s cho target(s): google. Ghi vao 'network_quality_data1.csv'. Nhan Ctrl+C de dung.
2026-08-19 17:34:00,000 [INFO] Da ghi: {'timestamp': '2026-08-19T17:34:00+07:00', 'target_id': 'google', 'rtt_ms': 42.75, 'rtt_min_ms': 42.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.667, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 42.111, 'tcp_connect_ms': 62.885, 'tls_handshake_ms': 103.483, 'ttfb_ms': 176.325, 'http_latency_ms': 512.97, 'http_status_code': 200}
2026-08-22 05:16:00,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:16:00+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 3.178, 'tcp_connect_ms': 52.781, 'tls_handshake_ms': 85.404, 'ttfb_ms': 162.541, 'http_latency_ms': 449.697, 'http_status_code': 200}
2026-08-22 05:16:30,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:16:30+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 0.46, 'tcp_connect_ms': 45.595, 'tls_handshake_ms': 83.202, 'ttfb_ms': 145.249, 'http_latency_ms': 400.655, 'http_status_code': 200}
2026-08-22 05:17:00,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:17:00+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 0.464, 'tcp_connect_ms': 54.576, 'tls_handshake_ms': 85.191, 'ttfb_ms': 157.833, 'http_latency_ms': 449.054, 'http_status_code': 200}
2026-08-22 05:17:30,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:17:30+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 0.42, 'tcp_connect_ms': 45.827, 'tls_handshake_ms': 82.165, 'ttfb_ms': 143.199, 'http_latency_ms': 404.783, 'http_status_code': 200}
2026-08-22 05:18:00,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:18:00+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 2.408, 'tcp_connect_ms': 55.492, 'tls_handshake_ms': 84.061, 'ttfb_ms': 142.206, 'http_latency_ms': 409.732, 'http_status_code': 200}
2026-08-22 05:18:30,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:18:30+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 0.506, 'tcp_connect_ms': 59.007, 'tls_handshake_ms': 87.733, 'ttfb_ms': 153.176, 'http_latency_ms': 436.502, 'http_status_code': 200}
2026-08-22 05:19:00,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:19:00+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 0.527, 'tcp_connect_ms': 60.22, 'tls_handshake_ms': 94.48, 'ttfb_ms': 173.93, 'http_latency_ms': 501.435, 'http_status_code': 200}
2026-08-22 05:19:30,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:19:30+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 3.891, 'tcp_connect_ms': 56.84, 'tls_handshake_ms': 89.973, 'ttfb_ms': 166.159, 'http_latency_ms': 475.338, 'http_status_code': 200}
2026-08-22 05:20:00,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:20:00+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 0.474, 'tcp_connect_ms': 53.984, 'tls_handshake_ms': 88.98, 'ttfb_ms': 166.528, 'http_latency_ms': 465.409, 'http_status_code': 200}
2026-08-22 05:20:30,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:20:30+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 3.966, 'tcp_connect_ms': 56.965, 'tls_handshake_ms': 92.839, 'ttfb_ms': 156.702, 'http_latency_ms': 460.692, 'http_status_code': 200}
2026-08-22 05:21:00,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:21:00+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 6.54, 'tcp_connect_ms': 47.871, 'tls_handshake_ms': 82.062, 'ttfb_ms': 150.51, 'http_latency_ms': 415.412, 'http_status_code': 200}
2026-08-22 05:21:30,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:21:30+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 2.868, 'tcp_connect_ms': 54.194, 'tls_handshake_ms': 86.808, 'ttfb_ms': 160.787, 'http_latency_ms': 452.453, 'http_status_code': 200}
2026-08-22 05:22:00,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:22:00+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 0.444, 'tcp_connect_ms': 46.121, 'tls_handshake_ms': 79.996, 'ttfb_ms': 145.708, 'http_latency_ms': 403.804, 'http_status_code': 200}
2026-08-22 05:22:30,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:22:30+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 0.435, 'tcp_connect_ms': 62.685, 'tls_handshake_ms': 99.365, 'ttfb_ms': 183.548, 'http_latency_ms': 525.807, 'http_status_code': 200}
2026-08-22 05:23:00,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:23:00+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 2.753, 'tcp_connect_ms': 57.671, 'tls_handshake_ms': 90.353, 'ttfb_ms': 164.583, 'http_latency_ms': 479.948, 'http_status_code': 200}
2026-08-22 05:23:30,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:23:30+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 3.397, 'tcp_connect_ms': 64.51, 'tls_handshake_ms': 89.706, 'ttfb_ms': 160.345, 'http_latency_ms': 467.599, 'http_status_code': 200}
2026-08-22 05:24:00,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:24:00+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 0.53, 'tcp_connect_ms': 50.961, 'tls_handshake_ms': 85.694, 'ttfb_ms': 152.895, 'http_latency_ms': 437.56, 'http_status_code': 200}
2026-08-22 05:24:30,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:24:30+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 0.473, 'tcp_connect_ms': 50.081, 'tls_handshake_ms': 85.433, 'ttfb_ms': 156.052, 'http_latency_ms': 435.043, 'http_status_code': 200}
2026-08-22 05:25:00,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:25:00+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 3.014, 'tcp_connect_ms': 60.567, 'tls_handshake_ms': 94.986, 'ttfb_ms': 170.568, 'http_latency_ms': 500.035, 'http_status_code': 200}
2026-08-22 05:25:30,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:25:30+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 3.856, 'tcp_connect_ms': 55.651, 'tls_handshake_ms': 95.311, 'ttfb_ms': 163.53, 'http_latency_ms': 477.893, 'http_status_code': 200}
2026-08-22 05:26:00,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:26:00+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 4.233, 'tcp_connect_ms': 51.576, 'tls_handshake_ms': 87.872, 'ttfb_ms': 156.736, 'http_latency_ms': 443.284, 'http_status_code': 200}
2026-08-22 05:26:30,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:26:30+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 0.521, 'tcp_connect_ms': 52.298, 'tls_handshake_ms': 87.916, 'ttfb_ms': 157.442, 'http_latency_ms': 447.335, 'http_status_code': 200}
2026-08-22 05:27:00,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:27:00+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 0.594, 'tcp_connect_ms': 57.463, 'tls_handshake_ms': 95.666, 'ttfb_ms': 166.298, 'http_latency_ms': 480.187, 'http_status_code': 200}
2026-08-22 05:27:30,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:27:30+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 0.519, 'tcp_connect_ms': 52.421, 'tls_handshake_ms': 87.037, 'ttfb_ms': 157.858, 'http_latency_ms': 446.658, 'http_status_code': 200}
2026-08-22 05:28:00,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:28:00+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 0.384, 'tcp_connect_ms': 57.726, 'tls_handshake_ms': 86.621, 'ttfb_ms': 166.257, 'http_latency_ms': 474.206, 'http_status_code': 200}
2026-08-22 05:28:30,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:28:30+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 2.371, 'tcp_connect_ms': 54.646, 'tls_handshake_ms': 83.889, 'ttfb_ms': 162.631, 'http_latency_ms': 456.613, 'http_status_code': 200}
2026-08-22 05:29:00,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:29:00+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 2.308, 'tcp_connect_ms': 51.149, 'tls_handshake_ms': 79.717, 'ttfb_ms': 155.039, 'http_latency_ms': 432.527, 'http_status_code': 200}
2026-08-22 05:29:30,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:29:30+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 0.382, 'tcp_connect_ms': 53.042, 'tls_handshake_ms': 82.561, 'ttfb_ms': 160.509, 'http_latency_ms': 445.547, 'http_status_code': 200}
2026-08-22 05:30:00,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:30:00+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 3.685, 'tcp_connect_ms': 60.02, 'tls_handshake_ms': 88.64, 'ttfb_ms': 186.652, 'http_latency_ms': 504.169, 'http_status_code': 200}
2026-08-22 05:30:30,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:30:30+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 0.38, 'tcp_connect_ms': 59.104, 'tls_handshake_ms': 87.494, 'ttfb_ms': 169.754, 'http_latency_ms': 487.484, 'http_status_code': 200}
2026-08-22 05:31:00,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:31:00+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 7.228, 'tcp_connect_ms': 44.153, 'tls_handshake_ms': 78.674, 'ttfb_ms': 141.069, 'http_latency_ms': 385.674, 'http_status_code': 200}
2026-08-22 05:31:30,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:31:30+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 3.036, 'tcp_connect_ms': 53.411, 'tls_handshake_ms': 89.881, 'ttfb_ms': 157.69, 'http_latency_ms': 451.695, 'http_status_code': 200}
2026-08-22 05:32:00,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:32:00+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 3.609, 'tcp_connect_ms': 56.884, 'tls_handshake_ms': 92.745, 'ttfb_ms': 165.037, 'http_latency_ms': 475.904, 'http_status_code': 200}
2026-08-22 05:32:30,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:32:30+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 0.438, 'tcp_connect_ms': 42.829, 'tls_handshake_ms': 78.776, 'ttfb_ms': 142.955, 'http_latency_ms': 388.259, 'http_status_code': 200}
2026-08-22 05:33:00,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:33:00+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 3.293, 'tcp_connect_ms': 59.553, 'tls_handshake_ms': 96.043, 'ttfb_ms': 171.21, 'http_latency_ms': 496.209, 'http_status_code': 200}
2026-08-22 05:33:30,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:33:30+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 2.743, 'tcp_connect_ms': 60.536, 'tls_handshake_ms': 98.164, 'ttfb_ms': 170.086, 'http_latency_ms': 504.928, 'http_status_code': 200}
2026-08-22 05:34:00,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:34:00+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 0.443, 'tcp_connect_ms': 53.952, 'tls_handshake_ms': 86.166, 'ttfb_ms': 161.122, 'http_latency_ms': 454.881, 'http_status_code': 200}
2026-08-22 05:34:30,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:34:30+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 3.987, 'tcp_connect_ms': 55.812, 'tls_handshake_ms': 94.759, 'ttfb_ms': 162.723, 'http_latency_ms': 466.044, 'http_status_code': 200}
2026-08-22 05:35:00,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:35:00+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 0.464, 'tcp_connect_ms': 52.889, 'tls_handshake_ms': 88.118, 'ttfb_ms': 163.945, 'http_latency_ms': 452.926, 'http_status_code': 200}
2026-08-22 05:35:30,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:35:30+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 3.955, 'tcp_connect_ms': 55.355, 'tls_handshake_ms': 90.727, 'ttfb_ms': 159.965, 'http_latency_ms': 463.844, 'http_status_code': 200}
2026-08-22 05:36:00,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:36:00+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 6.421, 'tcp_connect_ms': 59.571, 'tls_handshake_ms': 93.888, 'ttfb_ms': 174.016, 'http_latency_ms': 495.621, 'http_status_code': 200}
2026-08-22 05:36:30,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:36:30+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 0.51, 'tcp_connect_ms': 45.04, 'tls_handshake_ms': 82.126, 'ttfb_ms': 139.37, 'http_latency_ms': 390.682, 'http_status_code': 200}
2026-08-22 05:37:00,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:37:00+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 6.472, 'tcp_connect_ms': 52.696, 'tls_handshake_ms': 89.691, 'ttfb_ms': 156.56, 'http_latency_ms': 449.511, 'http_status_code': 200}
2026-08-22 05:37:30,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:37:30+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 0.442, 'tcp_connect_ms': 51.544, 'tls_handshake_ms': 83.927, 'ttfb_ms': 161.575, 'http_latency_ms': 443.62, 'http_status_code': 200}
2026-08-22 05:38:00,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:38:00+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 0.529, 'tcp_connect_ms': 53.829, 'tls_handshake_ms': 86.941, 'ttfb_ms': 168.282, 'http_latency_ms': 470.325, 'http_status_code': 200}
2026-08-22 05:38:30,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:38:30+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 0.468, 'tcp_connect_ms': 52.712, 'tls_handshake_ms': 87.717, 'ttfb_ms': 162.196, 'http_latency_ms': 465.955, 'http_status_code': 200}
2026-08-22 05:39:00,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:39:00+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 2.752, 'tcp_connect_ms': 47.567, 'tls_handshake_ms': 84.448, 'ttfb_ms': 148.745, 'http_latency_ms': 417.469, 'http_status_code': 200}
2026-08-22 05:39:30,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:39:30+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 3.873, 'tcp_connect_ms': 57.464, 'tls_handshake_ms': 94.64, 'ttfb_ms': 165.903, 'http_latency_ms': 481.046, 'http_status_code': 200}
2026-08-22 05:40:00,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:40:00+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 3.06, 'tcp_connect_ms': 51.979, 'tls_handshake_ms': 85.872, 'ttfb_ms': 157.093, 'http_latency_ms': 440.238, 'http_status_code': 200}
2026-08-22 05:40:30,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:40:30+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 3.727, 'tcp_connect_ms': 57.206, 'tls_handshake_ms': 94.078, 'ttfb_ms': 165.994, 'http_latency_ms': 471.581, 'http_status_code': 200}
2026-08-22 05:41:00,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:41:00+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 6.528, 'tcp_connect_ms': 58.294, 'tls_handshake_ms': 83.434, 'ttfb_ms': 148.324, 'http_latency_ms': 429.601, 'http_status_code': 200}
2026-08-22 05:41:30,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:41:30+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 0.472, 'tcp_connect_ms': 54.641, 'tls_handshake_ms': 89.566, 'ttfb_ms': 163.505, 'http_latency_ms': 464.68, 'http_status_code': 200}
2026-08-22 05:42:00,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:42:00+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 6.637, 'tcp_connect_ms': 52.851, 'tls_handshake_ms': 86.113, 'ttfb_ms': 155.231, 'http_latency_ms': 442.134, 'http_status_code': 200}
2026-08-22 05:42:30,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:42:30+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 0.415, 'tcp_connect_ms': 47.966, 'tls_handshake_ms': 88.83, 'ttfb_ms': 147.002, 'http_latency_ms': 417.402, 'http_status_code': 200}
2026-08-22 05:43:00,000 [INFO] Da ghi: {'timestamp': '2026-08-22T05:43:00+07:00', 'target_id': 'google', 'rtt_ms': 59.0, 'rtt_min_ms': 59.0, 'rtt_max_ms': 59.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 3.052, 'tcp_connect_ms': 54.509, 'tls_handshake_ms': 78.065, 'ttfb_ms': 142.603, 'http_latency_ms': 399.827, 'http_status_code': 200}
